ref,seq,class,proline count,arginine count,lysine count,r/k ratio,aliphatic percent sum,aromaticity,flexibility sum,flexibility_avg,gravy
GCF,312225,WP_004161145.1|HK|Classic,17,23,21,1.0952381,0.3203125,0.06510417,375.351881,1.00093835,-0.3510417
GCF,312225,WP_004161361.1|HK|Hybrid,31,27,45,0.6,0.33287858,0.07230559,722.803548,0.99834744,-0.1257844
GCF,312225,WP_004161733.1|RR|NarL,19,14,11,1.27272727,0.4092827,0.02953586,227.07406,0.99593886,0.14472574
GCF,312225,WP_043995468.1|HK|Hybrid,22,23,20,1.15,0.33870968,0.06451613,363.662,1.00182369,-0.1989247
GCF,312225,WP_043996115.1|RR|OmpR,14,15,9,1.66666667,0.31858407,0.06637168,217.361274,1.00166486,-0.3920354
GCF,312245,WP_002737332.1|RR|NarL,10,18,11,1.63636364,0.2987013,0.06493506,223.231298,1.00554639,-0.4675325
GCF,312245,WP_002737320.1|RR|NarL,14,9,9,1,0.43809524,0.01904762,200.771357,0.99886247,0.24
GCF,312245,WP_002736267.1|RR|OmpR,13,17,9,1.88888889,0.34146341,0.06097561,236.541167,0.99806399,-0.1520325
GCF,312245,WP_002734727.1|RR|OmpR,17,21,11,1.90909091,0.33057851,0.04958678,233.443738,1.00190446,-0.2491736
GCF,312245,WP_002754030.1|HK|Classic,31,50,29,1.72413793,0.31523379,0.06636501,654.331583,1.00050701,-0.3923077
GCF,312245,WP_002758477.1|RR|OmpR,17,19,8,2.375,0.35652174,0.05217391,220.607024,0.99822183,-0.1169565
GCF,312245,WP_002758488.1|RR|CheY,5,10,9,1.11111111,0.34459459,0.06081081,139.077905,1.00056047,-0.2567568
GCF,312245,WP_002791029.1|HK|Classic,42,45,21,2.14285714,0.35436242,0.09261745,727.769833,0.98881771,0.12751678
GCF,312245,WP_002791072.1|HK|Classic,37,33,30,1.1,0.34087481,0.07993967,653.5805,0.99935856,-0.1049774
GCF,312245,WP_002791187.1|HK|Classic,25,55,22,2.5,0.32884097,0.06469003,731.065381,0.99736068,-0.262938
GCF,312245,WP_002791331.1|RR|NarL,9,19,12,1.58333333,0.32568807,0.05963303,209.570071,1.00272761,-0.3582569
GCF,312245,WP_002791915.1|HK|Classic,35,33,36,0.91666667,0.35981308,0.0623053,632.156786,0.99866791,-0.0015576
GCF,312245,WP_002792232.1|HK|Classic,28,31,25,1.24,0.3215859,0.0814978,444.024405,0.99780765,-0.1378855
GCF,312245,WP_002792321.1|PP|HisKa,13,13,15,0.86666667,0.32280702,0.05964912,276.316548,1.00114691,-0.0701754
GCF,312245,WP_002792654.1|HK|Classic,23,30,15,2,0.34075724,0.07126949,438.262548,0.99605124,-0.1211581
GCF,312245,WP_002792720.1|HK|Classic,16,23,20,1.15,0.31510417,0.06510417,375.476881,1.00127168,-0.3859375
GCF,312245,WP_002793002.1|RR|CheY,7,5,19,0.26315789,0.29120879,0.07692308,174.347488,1.00778895,-0.378022
GCF,312245,WP_002793544.1|HK|Hybrid,34,44,26,1.69230769,0.35063291,0.06835443,778.655726,0.99699837,-0.0686076
GCF,312245,WP_002793944.1|RR|CheY,26,39,21,1.85714286,0.3649635,0.08394161,536.289643,0.99497151,-0.0021898
GCF,312245,WP_002793954.1|RR|OmpR,14,15,8,1.875,0.31858407,0.06637168,217.429964,1.0019814,-0.3942478
GCF,312245,WP_002794122.1|HK|Hybrid,36,37,34,1.08823529,0.3303438,0.07922272,660.360619,1.00054639,-0.1967115
GCF,312245,WP_002794319.1|HK|Classic,24,25,15,1.66666667,0.31339713,0.0645933,409.458155,1.00112018,-0.2473684
GCF,312245,WP_002794371.1|HK|CheA,70,55,40,1.375,0.33268293,0.05365854,1018.25707,1.00222153,-0.1670244
GCF,312245,WP_002794503.1|HK|Classic,40,42,41,1.02439024,0.33333333,0.08723958,758.090952,0.99880231,-0.1804688
GCF,312245,WP_002794505.1|HK|Hybrid,20,19,28,0.67857143,0.35294118,0.05370844,382.716488,1.00187562,-0.1112532
GCF,312245,WP_002794545.1|RR|CheY,7,6,9,0.66666667,0.3880597,0.04477612,125.215119,1.00172095,0.0261194
GCF,312245,WP_002794739.1|RR|CheY,13,14,17,0.82352941,0.35416667,0.06597222,278.942179,0.99979275,-0.1333333
GCF,312245,WP_002794844.1|HK|Classic,23,28,14,2,0.33783784,0.07297297,360.181464,0.99773259,-0.0708108
GCF,312245,WP_002795053.1|RR|OmpR,16,21,10,2.1,0.33587786,0.0610687,252.772417,0.99910046,-0.3362595
GCF,312245,WP_004161866.1|PP|HPt,14,10,20,0.5,0.35958904,0.05136986,284.035857,1.00366027,-0.2544521
GCF,312245,WP_004162032.1|RR|RsbU,27,19,16,1.1875,0.32010582,0.1031746,367.833774,0.9968395,-0.1230159
GCF,312245,WP_004162159.1|RR|OmpR,14,24,6,4,0.33067729,0.08366534,241.104262,0.9962986,-0.1063745
GCF,312245,WP_004162160.1|HK|Classic,20,29,19,1.52631579,0.32101617,0.07852194,424.190488,1.00044926,-0.3133949
GCF,312245,WP_004162195.1|HK|Hybrid,32,28,45,0.62222222,0.33106267,0.07220708,723.999548,0.99862007,-0.1294278
GCF,312245,WP_044034243.1|RR|OmpR,8,14,8,1.75,0.35148515,0.09405941,192.510881,0.9974657,-0.010396
GCF,312245,WP_044034310.1|RR|NarL,11,14,14,1,0.31981982,0.04954955,213.533226,1.00250341,-0.3355856
GCF,312245,WP_044034388.1|HK|Hybrid,22,20,20,1,0.31521739,0.05978261,359.39825,1.00110933,-0.3160326
GCF,312245,WP_044034452.1|RR|CheY,8,17,5,3.4,0.32258065,0.06451613,176.45719,0.99693328,-0.2553763
GCF,312245,WP_223212265.1|PP|HisKa,22,23,32,0.71875,0.3153527,0.06431535,474.639488,1.00346615,-0.2356846
GCF,312245,WP_223212361.1|RR|CheY,7,4,10,0.4,0.36170213,0.03546099,132.010274,1.00007783,-0.0120567
GCF,312265,WP_002758477.1|RR|OmpR,17,19,8,2.375,0.35652174,0.05217391,220.607024,0.99822183,-0.1169565
GCF,312265,WP_002758488.1|RR|CheY,5,10,9,1.11111111,0.34459459,0.06081081,139.077905,1.00056047,-0.2567568
GCF,312265,WP_002761765.1|RR|CheY,7,5,10,0.5,0.3880597,0.04477612,125.329119,1.00263295,0.03059701
GCF,312265,WP_002795661.1|RR|NarL,10,18,11,1.63636364,0.2987013,0.06493506,223.201298,1.00541125,-0.4662338
GCF,312265,WP_002795752.1|HK|CheA,75,59,42,1.4047619,0.33200399,0.05084746,997.473012,1.00349398,-0.201994
GCF,312265,WP_002795777.1|RR|CheY,9,9,15,0.6,0.35211268,0.05633803,204.152583,1.00074796,-0.2117371
GCF,312265,WP_002795835.1|HK|Classic,23,30,15,2,0.33853007,0.077951,438.031548,0.99552624,-0.1282851
GCF,312265,WP_002795943.1|RR|unclassified,10,16,12,1.33333333,0.38834951,0.0631068,195.908583,0.99445981,0.17864078
GCF,312265,WP_002796025.1|RR|OmpR,14,24,6,4,0.34,0.08,240.104512,0.99628428,-0.1056
GCF,312265,WP_002796026.1|HK|Classic,19,32,20,1.6,0.3187067,0.07621247,424.297036,1.00070056,-0.3614319
GCF,312265,WP_002796415.1|RR|NarL,11,12,15,0.8,0.33185841,0.03982301,217.722143,1.00332785,-0.2535398
GCF,312265,WP_002796545.1|RR|RsbU,26,20,15,1.33333333,0.31481481,0.10582011,367.498774,0.99593164,-0.1298942
GCF,312265,WP_002796660.1|HK|Classic,16,22,21,1.04761905,0.31770833,0.06510417,375.654881,1.00174635,-0.3619792
GCF,312265,WP_002796759.1|HK|Classic,28,29,25,1.16,0.32378855,0.0814978,444.297405,0.99842113,-0.1352423
GCF,312265,WP_002796971.1|HK|Hybrid,22,19,21,0.9047619,0.31793478,0.05706522,359.669964,1.0018662,-0.3222826
GCF,312265,WP_002797045.1|RR|NarL,16,14,11,1.27272727,0.40084388,0.02953586,226.94806,0.99538623,0.06919831
GCF,312265,WP_002797220.1|HK|Classic,33,29,34,0.85294118,0.35569423,0.05772231,631.295786,0.99888574,0.0124805
GCF,312265,WP_002797454.1|RR|NarL,9,19,12,1.58333333,0.32110092,0.05963303,209.689071,1.00329699,-0.3825688
GCF,312265,WP_002797601.1|HK|Classic,34,48,31,1.5483871,0.31221719,0.06636501,654.697417,1.00106639,-0.4045249
GCF,312265,WP_002797986.1|HK|Hybrid,38,43,26,1.65384615,0.35220126,0.06918239,783.735726,0.99711924,-0.0412579
GCF,312265,WP_002798118.1|RR|CheY,6,9,8,1.125,0.33884298,0.0661157,111.683571,0.99717474,-0.0454545
GCF,312265,WP_002798261.1|HK|Classic,36,37,26,1.42307692,0.34135338,0.07669173,655.4435,0.99915168,-0.1282707
GCF,312265,WP_002798380.1|HK|Classic,39,45,19,2.36842105,0.36375839,0.08590604,727.967833,0.98908673,0.14644295
GCF,312265,WP_002798381.1|RR|NarL,13,9,9,1,0.43809524,0.01904762,200.786357,0.9989371,0.23809524
GCF,312265,WP_002798553.1|RR|OmpR,15,21,10,2.1,0.33206107,0.0610687,252.738417,0.99896607,-0.3370229
GCF,312265,WP_002798555.1|HK|Classic,26,25,14,1.78571429,0.31818182,0.0645933,409.172619,1.00042205,-0.2155502
GCF,312265,WP_002798623.1|RR|OmpR,12,17,9,1.88888889,0.34146341,0.06097561,236.556167,0.99812729,-0.1536585
GCF,312265,WP_002798629.1|HK|Classic,34,30,53,0.56603774,0.28336079,0.09719934,600.679607,1.00448095,-0.4337727
GCF,312265,WP_002798630.1|RR|CheY,8,11,19,0.57894737,0.31601732,0.08658009,223.430571,1.00644402,-0.4393939
GCF,312265,WP_002798700.1|RR|OmpR,13,16,12,1.33333333,0.34934498,0.09170306,219.349964,0.99704529,-0.0065502
GCF,312265,WP_002798872.1|HK|Hybrid,36,36,33,1.09090909,0.33183857,0.07922272,660.425619,1.00064488,-0.1901345
GCF,312265,WP_002798932.1|RR|CheY,27,40,21,1.9047619,0.35766423,0.08576642,536.299643,0.99499006,-0.0321168
GCF,312265,WP_004162493.1|HK|Classic,31,58,21,2.76190476,0.32614555,0.0606469,731.652786,0.99816205,-0.2880054
GCF,312265,WP_004162777.1|HK|Hybrid,25,29,45,0.64444444,0.33926129,0.07250342,720.596548,0.99805616,-0.1166895
GCF,312265,WP_004162829.1|RR|CheY,13,13,18,0.72222222,0.35763889,0.06597222,278.785179,0.99923003,-0.1045139
GCF,312265,WP_004162894.1|RR|CheY,6,5,19,0.26315789,0.28021978,0.07692308,174.322964,1.00764719,-0.4131868
GCF,312265,WP_004162909.1|HK|Classic,23,29,14,2.07142857,0.33783784,0.07297297,360.299738,0.99806022,-0.0643243
GCF,312265,WP_004163339.1|HK|Classic,40,42,41,1.02439024,0.32942708,0.08463542,758.315952,0.99909875,-0.1838542
GCF,312265,WP_004163342.1|HK|Hybrid,21,19,26,0.73076923,0.35805627,0.05370844,382.335488,1.00087824,-0.0867008
GCF,312265,WP_041804658.1|RR|OmpR,17,21,11,1.90909091,0.32644628,0.04958678,233.419238,1.00179931,-0.2615702
GCF,312265,WP_043999403.1|RR|PleD,16,20,20,1,0.35369775,0.07395498,301.369512,0.99791229,-0.1141479
GCF,312265,WP_044034595.1|RR|OmpR,10,19,8,2.375,0.29050279,0.07821229,169.895107,0.99938298,-0.4592179
GCF,312265,WP_044034843.1|PP|HPt,12,9,22,0.40909091,0.35616438,0.05136986,284.152214,1.00407143,-0.2267123
GCF,312265,WP_044034893.1|PP|HisKa,14,20,19,1.05263158,0.32132964,0.07202216,353.017405,1.00289035,-0.2950139
GCF,312265,WP_044035062.1|RR|CheY,5,8,11,0.72727273,0.36423841,0.04635762,141.998512,0.99998952,-0.097351
GCF,312265,WP_044035078.1|RR|OmpR,14,14,9,1.55555556,0.32300885,0.06637168,217.497274,1.00229158,-0.3911504
GCF,312265,WP_049897786.1|PP|HisKa,14,13,15,0.86666667,0.33684211,0.05614035,276.073048,1.00026467,-0.0354386
GCF,312265,WP_223210604.1|HK|Hybrid,23,27,17,1.58823529,0.33776596,0.06382979,366.970595,0.99991988,-0.131383
GCF,312285,WP_043997850.1|RR|NarL,12,13,13,1,0.31858407,0.05752212,217.808524,1.00372592,-0.3088496
GCF,312285,WP_004268917.1|RR|CheY,12,15,17,0.88235294,0.35763889,0.06597222,278.756179,0.99912609,-0.1208333
GCF,312285,WP_004268299.1|PP|HisKa,12,12,17,0.70588235,0.34035088,0.06315789,275.932524,0.99975552,-0.0284211
GCF,312285,WP_004268515.1|RR|CheY,25,40,22,1.81818182,0.35948905,0.08394161,536.734643,0.99579711,-0.0386861
GCF,312285,WP_004268118.1|HK|CheA,71,55,44,1.25,0.33172613,0.05303761,1030.81708,1.00274035,-0.1726133
GCF,312285,WP_004268082.1|HK|Classic,26,26,14,1.85714286,0.31818182,0.06937799,409.259929,1.00063552,-0.1988038
GCF,312285,WP_004267922.1|RR|CheY,7,10,9,1.11111111,0.3553719,0.05785124,111.837738,0.99855123,-0.0504132
GCF,312285,WP_004163834.1|RR|NarL,17,14,12,1.16666667,0.4092827,0.02953586,227.00406,0.99563184,0.11814346
GCF,312285,WP_004163700.1|HK|Classic,28,56,22,2.54545455,0.3328841,0.06199461,731.551381,0.99802371,-0.2541779
GCF,312285,WP_004163604.1|RR|CheY,6,5,20,0.25,0.29120879,0.07692308,174.231238,1.00711698,-0.3538462
GCF,312285,WP_002804016.1|HK|Classic,23,29,13,2.23076923,0.33243243,0.07567568,360.158036,0.99766769,-0.0883784
GCF,312285,WP_002803375.1|HK|Classic,33,30,36,0.83333333,0.35881435,0.06084243,631.354179,0.99897813,0.0201248
GCF,312285,WP_002803157.1|RR|OmpR,12,19,10,1.9,0.34934498,0.09170306,218.975464,0.99534302,-0.0179039
GCF,312285,WP_002802777.1|HK|Hybrid,37,36,33,1.09090909,0.3348281,0.08071749,660.005619,1.00000851,-0.1684604
GCF,312285,WP_002802735.1|HK|Hybrid,32,29,45,0.64444444,0.33697135,0.07230559,722.724548,0.99823833,-0.1132333
GCF,312285,WP_002802125.1|RR|RsbU,26,20,17,1.17647059,0.31216931,0.1031746,367.824774,0.99681511,-0.1460317
GCF,312285,WP_002802605.1|RR|NarL,9,19,12,1.58333333,0.32110092,0.05963303,209.740071,1.00354101,-0.3954128
GCF,312285,WP_002801848.1|HK|Classic,15,22,21,1.04761905,0.32552083,0.06510417,375.310881,1.00082902,-0.3398438
GCF,312285,WP_002801860.1|RR|PleD,15,21,20,1.05,0.33225806,0.07096774,300.767262,0.99922678,-0.1887097
GCF,312285,WP_002801724.1|HK|Hybrid,21,19,24,0.79166667,0.35805627,0.0511509,382.279488,1.00073164,-0.088491
GCF,312285,WP_002801723.1|RR|CheY,4,10,9,1.11111111,0.34459459,0.06081081,139.078619,1.0005656,-0.2594595
GCF,312285,WP_002801722.1|HK|Classic,40,42,42,1,0.32682292,0.08723958,758.347952,0.99914091,-0.1908854
GCF,312285,WP_002801483.1|RR|CheY,7,6,10,0.6,0.38059701,0.04477612,125.287929,1.00230343,-0.019403
GCF,312285,WP_002801207.1|HK|Classic,31,30,24,1.25,0.31497797,0.0814978,444.415405,0.9986863,-0.1480176
GCF,312285,WP_002801205.1|RR|OmpR,17,19,8,2.375,0.35217391,0.05652174,220.587024,0.99813133,-0.1213043
GCF,312285,WP_002801170.1|RR|OmpR,16,22,9,2.44444444,0.32824427,0.0648855,252.798917,0.9992052,-0.3381679
GCF,312285,WP_002801073.1|RR|OmpR,14,24,6,4,0.336,0.08,239.975262,0.99574797,-0.0972
GCF,312285,WP_002801072.1|HK|Classic,19,30,19,1.57894737,0.32325581,0.07674419,421.302298,1.00071805,-0.3348837
GCF,312285,WP_002800895.1|RR|NarL,13,9,9,1,0.44285714,0.01904762,200.721357,0.99861372,0.25428571
GCF,312285,WP_002800894.1|HK|Classic,41,41,21,1.95238095,0.36241611,0.09127517,727.843833,0.98891825,0.15033557
GCF,312285,WP_002800749.1|PP|HPt,15,10,19,0.52631579,0.37328767,0.04794521,283.524905,1.00185479,-0.1640411
GCF,312285,WP_002800476.1|PP|HPt,22,24,40,0.6,0.33386076,0.05696203,626.973048,1.00637728,-0.4178797
GCF,312285,WP_002800602.1|HK|Classic,37,37,26,1.42307692,0.34087481,0.07692308,653.6955,0.9995344,-0.1276018
GCF,312285,WP_002800406.1|HK|Hybrid,35,44,26,1.69230769,0.35018963,0.06826802,779.363726,0.99662881,-0.064981
GCF,312285,WP_002800292.1|HK|Classic,30,49,28,1.75,0.31523379,0.06636501,654.157417,1.0002407,-0.3856712
GCF,312285,WP_002799937.1|HK|Classic,23,31,15,2.06666667,0.34075724,0.07572383,438.008548,0.99547397,-0.1265033
GCF,312285,WP_002798623.1|RR|OmpR,12,17,9,1.88888889,0.34146341,0.06097561,236.556167,0.99812729,-0.1536585
GCF,312285,WP_002795661.1|RR|NarL,10,18,11,1.63636364,0.2987013,0.06493506,223.201298,1.00541125,-0.4662338
GCF,312285,WP_002788745.1|RR|OmpR,12,21,9,2.33333333,0.31355932,0.07627119,226.514702,0.99786213,-0.2864407
GCF,312285,WP_002781934.1|RR|OmpR,17,21,11,1.90909091,0.32644628,0.04958678,233.472238,1.00202677,-0.2714876
GCF,312285,WP_043997881.1|HK|Hybrid,22,25,15,1.66666667,0.33967391,0.0625,359.02869,1.00007992,-0.1201087
GCF,312285,WP_043997953.1|RR|OmpR,14,14,9,1.55555556,0.31858407,0.06637168,217.566274,1.00260956,-0.4075221
GCF,312285,WP_043998108.1|HK|Hybrid,22,20,19,1.05263158,0.31521739,0.05978261,359.302964,1.00084391,-0.2967391
GCF,312285,WP_071839452.1|RR|CheY,6,3,10,0.3,0.37681159,0.05072464,128.460845,0.99582051,0.0826087
GCF,312285,WP_223211185.1|PP|HisKa,22,23,32,0.71875,0.32091097,0.06418219,475.139488,1.00240398,-0.2113872
GCF,312725,WP_002780554.1|HK|Classic,30,49,29,1.68965517,0.31221719,0.0678733,654.214417,1.00032785,-0.3969834
GCF,312725,WP_002780355.1|HK|Hybrid,20,18,18,1,0.32065217,0.05706522,359.179964,1.00050129,-0.3029891
GCF,312725,WP_002780104.1|RR|NarL,11,12,14,0.85714286,0.33928571,0.04017857,215.664143,1.00308904,-0.2147321
GCF,312725,WP_002767277.1|RR|NarL,10,18,11,1.63636364,0.2987013,0.06493506,223.205298,1.00542927,-0.4675325
GCF,312725,WP_002758488.1|RR|CheY,5,10,9,1.11111111,0.34459459,0.06081081,139.077905,1.00056047,-0.2567568
GCF,312725,WP_002758477.1|RR|OmpR,17,19,8,2.375,0.35652174,0.05217391,220.607024,0.99822183,-0.1169565
GCF,312725,WP_002737246.1|RR|OmpR,12,21,9,2.33333333,0.31355932,0.07627119,226.492702,0.99776521,-0.2881356
GCF,312725,WP_002736267.1|RR|OmpR,13,17,9,1.88888889,0.34146341,0.06097561,236.541167,0.99806399,-0.1520325
GCF,312725,WP_002780825.1|RR|OmpR,14,24,7,3.42857143,0.34,0.08,240.113512,0.99632163,-0.1132
GCF,312725,WP_002780826.1|HK|Classic,18,29,20,1.45,0.3256351,0.07621247,424.416083,1.00098133,-0.3147806
GCF,312725,WP_002780912.1|HK|Classic,32,32,38,0.84210526,0.35514019,0.0576324,632.887786,0.99982273,-0.0207165
GCF,312725,WP_002780998.1|HK|Classic,27,55,21,2.61904762,0.33018868,0.06469003,730.953786,0.99720844,-0.245283
GCF,312725,WP_002781098.1|HK|Hybrid,32,27,45,0.6,0.33969986,0.07230559,722.374548,0.9977549,-0.0851296
GCF,312725,WP_002781174.1|RR|CheY,6,6,19,0.31578947,0.28108108,0.07567568,177.203536,1.00683827,-0.4237838
GCF,312725,WP_002781214.1|HK|Classic,23,29,14,2.07142857,0.34054054,0.07297297,360.132488,0.99759692,-0.0505405
GCF,312725,WP_002781228.1|PP|HPt,12,10,24,0.41666667,0.35958904,0.05479452,284.020357,1.0036055,-0.2369863
GCF,312725,WP_002781276.1|HK|CheA,76,61,42,1.45238095,0.32401157,0.05110897,1032.07001,1.00395916,-0.2208293
GCF,312725,WP_002781321.1|RR|OmpR,13,17,10,1.7,0.34061135,0.08733624,219.121964,0.99600893,-0.0231441
GCF,312725,WP_002781395.1|RR|NarL,14,9,9,1,0.43333333,0.01904762,200.784357,0.99892715,0.22809524
GCF,312725,WP_002781396.1|HK|Classic,42,43,20,2.15,0.36644295,0.08993289,727.755833,0.98879869,0.17449664
GCF,312725,WP_002781723.1|HK|Hybrid,37,37,34,1.08823529,0.32735426,0.07772795,660.528619,1.00080094,-0.212855
GCF,312725,WP_002781731.1|RR|OmpR,11,18,9,2,0.36725664,0.07079646,215.992,0.99535484,-0.0252212
GCF,312725,WP_002781733.1|HK|Classic,34,30,15,2,0.35123967,0.05785124,472.556036,0.99485481,0.00495868
GCF,312725,WP_002781934.1|RR|OmpR,17,21,11,1.90909091,0.32644628,0.04958678,233.472238,1.00202677,-0.2714876
GCF,312725,WP_002782063.1|RR|RsbU,27,22,15,1.46666667,0.31481481,0.10582011,367.485774,0.99589641,-0.1365079
GCF,312725,WP_002782111.1|HK|Classic,16,20,21,0.95238095,0.31315789,0.06578947,372.468024,1.00395694,-0.4113158
GCF,312725,WP_002782818.1|RR|OmpR,14,15,8,1.875,0.32300885,0.06637168,217.328964,1.00151596,-0.380531
GCF,312725,WP_002782822.1|RR|CheY,27,42,21,2,0.35766423,0.08576642,536.341643,0.99506798,-0.0529197
GCF,312725,WP_002782836.1|RR|CheY,5,4,10,0.4,0.35460993,0.04255319,132.120298,1.00091135,-0.0035461
GCF,312725,WP_002782883.1|HK|Classic,26,26,14,1.85714286,0.30861244,0.06937799,409.252262,1.00061678,-0.2322967
GCF,312725,WP_002782935.1|RR|OmpR,15,21,10,2.1,0.33587786,0.0610687,252.742417,0.99898188,-0.3412214
GCF,312725,WP_002783053.1|RR|CheY,6,9,8,1.125,0.33884298,0.0661157,111.638571,0.99677296,-0.0239669
GCF,312725,WP_002783152.1|HK|Classic,28,28,25,1.12,0.32378855,0.08370044,444.149405,0.99808855,-0.1167401
GCF,312725,WP_002783549.1|RR|CheY,12,14,17,0.82352941,0.35763889,0.06597222,278.793702,0.99926058,-0.1052083
GCF,312725,WP_002783698.1|RR|PleD,17,20,19,1.05263158,0.34193548,0.06451613,300.872262,0.99957562,-0.1967742
GCF,312725,WP_002783717.1|HK|Hybrid,21,19,25,0.76,0.35549872,0.05370844,382.393488,1.00103007,-0.0856777
GCF,312725,WP_002783718.1|HK|Classic,40,41,41,1,0.32942708,0.08723958,758.167952,0.99890376,-0.1835938
GCF,312725,WP_002784095.1|HK|Classic,17,22,21,1.04761905,0.30989583,0.06510417,375.738881,1.00197035,-0.3981771
GCF,312725,WP_002784183.1|PP|HisKa,23,23,30,0.76666667,0.31524008,0.06471816,471.5325,1.00326064,-0.2319415
GCF,312725,WP_002784436.1|HK|Classic,37,33,30,1.1,0.34087481,0.07692308,653.721071,0.9995735,-0.1200603
GCF,312725,WP_002784546.1|RR|NarL,10,18,12,1.5,0.32110092,0.05963303,209.763071,1.00365106,-0.3766055
GCF,312725,WP_002784806.1|HK|Classic,23,30,15,2,0.34298441,0.07126949,438.451548,0.99648079,-0.1271715
GCF,312725,WP_004160344.1|HK|Hybrid,23,26,19,1.36842105,0.34782609,0.05978261,359.362726,1.00101038,-0.1907609
GCF,312725,WP_004160589.1|RR|CheY,8,5,10,0.5,0.38059701,0.04477612,125.310929,1.00248743,0.01119403
GCF,312725,WP_004160939.1|HK|Hybrid,35,44,26,1.69230769,0.35696203,0.06835443,778.153726,0.9963556,-0.0517722
GCF,312725,WP_043999974.1|RR|NarL,17,13,10,1.3,0.40084388,0.02531646,227.07806,0.9959564,0.11687764
GCF,312725,WP_049896059.1|PP|HisKa,14,12,16,0.75,0.32982456,0.05614035,276.048548,1.0001759,-0.0550877
GCF,315565,WP_017315686.1|HK|Classic,30,30,35,0.85714286,0.31096563,0.07201309,602.762452,1.00126653,-0.3428805
GCF,315565,WP_017315561.1|HK|Hybrid,30,36,21,1.71428571,0.32637571,0.08728653,516.526369,0.99715515,-0.1834915
GCF,315565,WP_017315454.1|RR|unclassified,17,21,20,1.05,0.33185841,0.06415929,441.916917,0.99755512,-0.0997788
GCF,315565,WP_017315453.1|RR|CheY,8,5,8,0.625,0.32307692,0.05384615,121.047821,1.00039522,-0.08
GCF,315565,WP_017315450.1|HK|CheA,57,59,34,1.73529412,0.32758621,0.05882353,977.626988,1.00064175,-0.2401623
GCF,315565,WP_017315250.1|HK|Hybrid,61,63,30,2.1,0.3443038,0.05063291,781.269762,1.00034541,-0.1934177
GCF,315565,WP_017315249.1|HK|Hybrid,42,43,35,1.22857143,0.33567416,0.05898876,704.267988,1.00180368,-0.1758427
GCF,315565,WP_017315233.1|HK|Classic,81,69,103,0.66990291,0.34004474,0.09060403,1774.86704,0.9976768,-0.1184564
GCF,315565,WP_017315078.1|HK|Classic,21,30,35,0.85714286,0.32631579,0.04661654,656.849726,1.00129531,-0.244812
GCF,315565,WP_017314997.1|RR|OmpR,18,21,12,1.75,0.32231405,0.04958678,233.394917,1.00169492,-0.2545455
GCF,315565,WP_017315016.1|RR|NarL,11,16,7,2.28571429,0.3215859,0.05286344,217.944988,0.99974765,-0.2563877
GCF,315565,WP_017314897.1|RR|TrxB,49,35,16,2.1875,0.33393502,0.07761733,543.936357,0.99804836,-0.1202166
GCF,315565,WP_017314894.1|HK|Classic,31,20,25,0.8,0.32762313,0.05567452,458.428976,1.00093663,-0.2235546
GCF,315565,WP_017314890.1|HK|Classic,26,22,45,0.48888889,0.33278689,0.07704918,601.27169,1.00045206,-0.1647541
GCF,315565,WP_017314891.1|HK|Classic,32,26,17,1.52941176,0.33122363,0.06329114,463.218345,0.99616848,-0.1506329
GCF,315565,WP_017314839.1|RR|OmpR,15,24,8,3,0.32,0.088,240.354964,0.9973235,-0.2028
GCF,315565,WP_017314838.1|HK|Classic,22,28,8,3.5,0.34324943,0.07551487,425.99594,0.99531762,-0.1665904
GCF,315565,WP_017314667.1|RR|RsbU,21,15,15,1,0.35025381,0.0786802,384.49656,0.99869236,-0.0423858
GCF,315565,WP_017314665.1|HK|Unorthodox,96,101,86,1.1744186,0.32501387,0.07542984,1792.25429,0.99902692,-0.2230727
